,date,y,x1,x2,event_1,event_2,dayofyear,t,geo
118,2020-07-06,5010.992070957279,151.09483104764016,0.0,0.0,0.0,188,118,geo_b
119,2020-07-13,3611.577165107612,51.74861706661285,0.0,0.0,0.0,195,119,geo_b
120,2020-07-20,3005.577097036452,40.0850491257953,0.0,0.0,0.0,202,120,geo_b
121,2020-07-27,4134.864642149448,207.98841789143322,0.0,0.0,0.0,209,121,geo_b
122,2020-08-03,4884.768304258704,198.08674743043107,0.0,0.0,0.0,216,122,geo_b
123,2020-08-10,4896.746925369085,221.6442168860435,0.0,0.0,0.0,223,123,geo_b
124,2020-08-17,4387.9092661281875,31.944109614326553,0.0,0.0,0.0,230,124,geo_b
125,2020-08-24,4889.538812087816,128.480619877289,0.0,0.0,0.0,237,125,geo_b
126,2020-08-31,3638.765041433324,208.35825021687384,0.0,0.0,0.0,244,126,geo_b
127,2020-09-07,5107.931605636582,94.6721505574014,0.0,0.0,0.0,251,127,geo_b
128,2020-09-14,6667.918617596459,6.058438937353199,0.0,0.0,1.0,258,128,geo_b
129,2020-09-21,4840.549725505888,153.6021948922393,0.0,0.0,0.0,265,129,geo_b
130,2020-09-28,5597.79364741648,139.67306943456197,0.0,0.0,0.0,272,130,geo_b
131,2020-10-05,4636.755273662359,77.929834793263,0.0,0.0,0.0,279,131,geo_b
132,2020-10-12,4755.86946641867,125.6299021856063,0.0,0.0,0.0,286,132,geo_b
133,2020-10-19,6290.892156254906,207.81817400854436,0.0,0.0,0.0,293,133,geo_b
134,2020-10-26,7254.94235314078,75.2067233675587,419.9907589025701,0.0,0.0,300,134,geo_b
135,2020-11-02,5030.685895696064,20.9228614650268,0.0,0.0,0.0,307,135,geo_b
136,2020-11-09,5863.608723457672,146.35512147591172,0.0,0.0,0.0,314,136,geo_b
137,2020-11-16,6497.319335251571,195.81196435968585,0.0,0.0,0.0,321,137,geo_b
138,2020-11-23,5442.486042848145,49.48526131463935,0.0,0.0,0.0,328,138,geo_b
139,2020-11-30,5148.700368746311,134.23652009719564,0.0,0.0,0.0,335,139,geo_b
140,2020-12-07,6078.377721012284,181.74228893482496,0.0,0.0,0.0,342,140,geo_b
141,2020-12-14,5766.709970751918,92.68160024699496,0.0,0.0,0.0,349,141,geo_b
142,2020-12-21,7156.012367027758,32.988749081772646,480.09190991841587,0.0,0.0,356,142,geo_b
143,2020-12-28,5773.940678108717,177.28422647984286,0.0,0.0,0.0,363,143,geo_b
144,2021-01-04,5130.2166961626035,79.71136046450675,0.0,0.0,0.0,4,144,geo_b
145,2021-01-11,5656.847742168706,90.98811930797955,0.0,0.0,0.0,11,145,geo_b
146,2021-01-18,4412.198169198347,58.373527122625,0.0,0.0,0.0,18,146,geo_b
147,2021-01-25,5300.67256272112,161.8901081124484,0.0,0.0,0.0,25,147,geo_b
148,2021-02-01,5487.829462625307,217.06143844778725,0.0,0.0,0.0,32,148,geo_b
149,2021-02-08,5134.19076284162,54.4940033825528,0.0,0.0,0.0,39,149,geo_b
150,2021-02-15,4855.664748534498,80.6769144899321,0.0,0.0,0.0,46,150,geo_b
151,2021-02-22,6386.594113079594,471.1610258248554,0.0,0.0,0.0,53,151,geo_b
152,2021-03-01,5456.346326380926,42.60163211098595,0.0,0.0,0.0,60,152,geo_b
153,2021-03-08,5881.213577218606,162.90982346570914,0.0,0.0,0.0,67,153,geo_b
154,2021-03-15,5516.578243009773,83.9566399766141,0.0,0.0,0.0,74,154,geo_b
155,2021-03-22,6253.910834935705,169.8109791443548,0.0,0.0,0.0,81,155,geo_b
156,2021-03-29,4739.450955108494,126.45092882238795,0.0,0.0,0.0,88,156,geo_b
157,2021-04-05,4727.302525932991,43.2427699717204,0.0,0.0,0.0,95,157,geo_b
158,2021-04-12,4650.740628239546,168.61347765134636,0.0,0.0,0.0,102,158,geo_b
159,2021-04-19,7016.943076518448,84.8814258329143,466.5511655672952,0.0,0.0,109,159,geo_b
160,2021-04-26,7247.48002105214,213.80245331966935,457.6689418264272,0.0,0.0,116,160,geo_b
161,2021-05-03,6873.043872212216,455.2172810019256,0.0,0.0,0.0,123,161,geo_b
162,2021-05-10,6334.357962531962,71.23347741642071,0.0,0.0,0.0,130,162,geo_b
163,2021-05-17,7063.188367110425,93.10695690534945,425.3508852535709,0.0,0.0,137,163,geo_b
164,2021-05-24,5494.749526416643,156.68560722708386,0.0,0.0,0.0,144,164,geo_b
165,2021-05-31,5212.332255554774,199.66970616098325,0.0,0.0,0.0,151,165,geo_b
166,2021-06-07,4894.087946203032,72.2921676358777,0.0,0.0,0.0,158,166,geo_b
167,2021-06-14,4700.750706047856,73.9875338134449,0.0,0.0,0.0,165,167,geo_b
168,2021-06-21,4430.07164909701,34.92178121133975,0.0,0.0,0.0,172,168,geo_b
169,2021-06-28,4504.576873340867,99.21894911968324,0.0,0.0,0.0,179,169,geo_b
170,2021-07-05,6155.9612196361695,180.74424441621085,454.429171961663,0.0,0.0,186,170,geo_b
171,2021-07-12,4543.751549625173,120.16874486959834,0.0,0.0,0.0,193,171,geo_b
172,2021-07-19,3662.806109045775,20.187016552093947,0.0,0.0,0.0,200,172,geo_b
173,2021-07-26,3348.3854590007313,33.728522275806405,0.0,0.0,0.0,207,173,geo_b
174,2021-08-02,4234.866593461727,16.512093450465898,0.0,0.0,0.0,214,174,geo_b
175,2021-08-09,5572.21794630836,82.80757509973795,431.6744267400401,0.0,0.0,221,175,geo_b
176,2021-08-16,3890.1907142564064,85.9411110584914,0.0,0.0,0.0,228,176,geo_b
177,2021-08-23,4808.945821424808,140.1286438741632,0.0,0.0,0.0,235,177,geo_b
178,2021-08-30,4709.573389790261,219.4285802820213,0.0,0.0,0.0,242,178,geo_b
