customer_id,recency,T,cohorts
10637,1,4,2002
10638,1,4,2002
10639,1,4,2002
10640,1,4,2002
10641,1,4,2002
10642,1,4,2002
10643,1,4,2002
10644,1,4,2002
10645,1,4,2002
10646,1,4,2002
10647,1,4,2002
10648,1,4,2002
10649,1,4,2002
10650,1,4,2002
10651,1,4,2002
10652,1,4,2002
10653,1,4,2002
10654,1,4,2002
10655,1,4,2002
10656,1,4,2002
10657,1,4,2002
10658,1,4,2002
10659,1,4,2002
10660,1,4,2002
10661,1,4,2002
10662,1,4,2002
10663,1,4,2002
10664,1,4,2002
10665,1,4,2002
10666,1,4,2002
10667,1,4,2002
10668,1,4,2002
10669,1,4,2002
10670,1,4,2002
10671,1,4,2002
10672,1,4,2002
10673,1,4,2002
10674,1,4,2002
10675,1,4,2002
10676,1,4,2002
10677,1,4,2002
10678,1,4,2002
10679,1,4,2002
10680,1,4,2002
10681,1,4,2002
10682,1,4,2002
10683,1,4,2002
10684,1,4,2002
10685,1,4,2002
10686,1,4,2002
10687,1,4,2002
10688,1,4,2002
10689,1,4,2002
10690,1,4,2002
10691,1,4,2002
10692,1,4,2002
10693,1,4,2002
10694,1,4,2002
10695,1,4,2002
10696,1,4,2002
10697,1,4,2002
10698,1,4,2002
10699,1,4,2002
10700,1,4,2002
10701,1,4,2002
10702,1,4,2002
10703,1,4,2002
10704,1,4,2002
10705,1,4,2002
10706,1,4,2002
10707,1,4,2002
10708,1,4,2002
10709,1,4,2002
10710,1,4,2002
10711,1,4,2002
10712,1,4,2002
10713,1,4,2002
10714,1,4,2002
10715,1,4,2002
10716,1,4,2002
10717,1,4,2002
10718,1,4,2002
10719,1,4,2002
10720,1,4,2002
10721,1,4,2002
10722,1,4,2002
10723,1,4,2002
10724,1,4,2002
10725,1,4,2002
10726,1,4,2002
10727,1,4,2002
10728,1,4,2002
10729,1,4,2002
10730,1,4,2002
10731,1,4,2002
10732,1,4,2002
10733,1,4,2002
10734,1,4,2002
10735,1,4,2002
10736,1,4,2002
10737,1,4,2002
10738,1,4,2002
10739,1,4,2002
10740,1,4,2002
10741,1,4,2002
10742,1,4,2002
10743,1,4,2002
10744,1,4,2002
10745,1,4,2002
10746,1,4,2002
10747,1,4,2002
10748,1,4,2002
10749,1,4,2002
10750,1,4,2002
10751,1,4,2002
10752,1,4,2002
10753,1,4,2002
10754,1,4,2002
10755,1,4,2002
10756,1,4,2002
10757,1,4,2002
10758,1,4,2002
10759,1,4,2002
10760,1,4,2002
10761,1,4,2002
10762,1,4,2002
10763,1,4,2002
10764,1,4,2002
10765,1,4,2002
10766,1,4,2002
10767,1,4,2002
10768,1,4,2002
10769,1,4,2002
10770,1,4,2002
10771,1,4,2002
10772,1,4,2002
10773,1,4,2002
10774,1,4,2002
10775,1,4,2002
10776,1,4,2002
10777,1,4,2002
10778,1,4,2002
10779,1,4,2002
10780,1,4,2002
10781,1,4,2002
10782,1,4,2002
10783,1,4,2002
10784,1,4,2002
10785,1,4,2002
10786,1,4,2002
10787,1,4,2002
10788,1,4,2002
10789,1,4,2002
10790,1,4,2002
10791,1,4,2002
10792,1,4,2002
10793,1,4,2002
10794,1,4,2002
10795,1,4,2002
10796,1,4,2002
10797,1,4,2002
10798,1,4,2002
10799,1,4,2002
10800,1,4,2002
10801,1,4,2002
10802,1,4,2002
10803,1,4,2002
10804,1,4,2002
10805,1,4,2002
10806,1,4,2002
10807,1,4,2002
10808,1,4,2002
10809,1,4,2002
10810,1,4,2002
10811,1,4,2002
10812,1,4,2002
10813,1,4,2002
10814,1,4,2002
10815,1,4,2002
10816,1,4,2002
10817,1,4,2002
10818,1,4,2002
10819,1,4,2002
10820,1,4,2002
10821,1,4,2002
10822,1,4,2002
10823,1,4,2002
10824,1,4,2002
10825,1,4,2002
10826,1,4,2002
10827,1,4,2002
10828,1,4,2002
10829,1,4,2002
10830,1,4,2002
10831,1,4,2002
10832,1,4,2002
10833,1,4,2002
10834,1,4,2002
10835,1,4,2002
10836,1,4,2002
10837,1,4,2002
10838,1,4,2002
10839,1,4,2002
10840,1,4,2002
10841,1,4,2002
10842,1,4,2002
10843,1,4,2002
10844,1,4,2002
10845,1,4,2002
10846,1,4,2002
10847,1,4,2002
10848,1,4,2002
10849,1,4,2002
10850,1,4,2002
10851,1,4,2002
10852,1,4,2002
10853,1,4,2002
10854,1,4,2002
10855,1,4,2002
10856,1,4,2002
10857,1,4,2002
10858,1,4,2002
10859,1,4,2002
10860,1,4,2002
10861,1,4,2002
10862,1,4,2002
10863,1,4,2002
10864,1,4,2002
10865,1,4,2002
10866,1,4,2002
10867,1,4,2002
10868,1,4,2002
10869,1,4,2002
10870,1,4,2002
10871,1,4,2002
10872,1,4,2002
10873,1,4,2002
10874,1,4,2002
10875,1,4,2002
10876,1,4,2002
10877,1,4,2002
10878,1,4,2002
10879,1,4,2002
10880,1,4,2002
10881,1,4,2002
10882,1,4,2002
10883,1,4,2002
10884,1,4,2002
10885,1,4,2002
10886,1,4,2002
10887,1,4,2002
10888,1,4,2002
10889,1,4,2002
10890,1,4,2002
10891,1,4,2002
10892,1,4,2002
10893,1,4,2002
10894,1,4,2002
10895,1,4,2002
10896,1,4,2002
10897,1,4,2002
10898,1,4,2002
10899,1,4,2002
10900,1,4,2002
10901,1,4,2002
10902,1,4,2002
10903,1,4,2002
10904,1,4,2002
10905,1,4,2002
10906,1,4,2002
10907,1,4,2002
10908,1,4,2002
10909,1,4,2002
10910,1,4,2002
10911,1,4,2002
10912,1,4,2002
10913,1,4,2002
10914,1,4,2002
10915,1,4,2002
10916,1,4,2002
10917,1,4,2002
10918,1,4,2002
10919,1,4,2002
10920,1,4,2002
10921,1,4,2002
10922,1,4,2002
10923,1,4,2002
10924,1,4,2002
10925,1,4,2002
10926,1,4,2002
10927,1,4,2002
10928,1,4,2002
10929,1,4,2002
10930,1,4,2002
10931,1,4,2002
10932,1,4,2002
10933,1,4,2002
10934,1,4,2002
10935,1,4,2002
10936,1,4,2002
10937,1,4,2002
10938,1,4,2002
10939,1,4,2002
10940,1,4,2002
10941,1,4,2002
10942,1,4,2002
10943,1,4,2002
10944,1,4,2002
10945,1,4,2002
10946,1,4,2002
10947,1,4,2002
10948,1,4,2002
10949,1,4,2002
10950,1,4,2002
10951,1,4,2002
10952,1,4,2002
10953,1,4,2002
10954,1,4,2002
10955,1,4,2002
10956,1,4,2002
10957,1,4,2002
10958,1,4,2002
10959,1,4,2002
10960,1,4,2002
10961,1,4,2002
10962,1,4,2002
10963,1,4,2002
10964,1,4,2002
10965,1,4,2002
10966,1,4,2002
10967,1,4,2002
10968,1,4,2002
10969,1,4,2002
10970,1,4,2002
10971,1,4,2002
10972,1,4,2002
10973,1,4,2002
10974,1,4,2002
10975,1,4,2002
10976,1,4,2002
10977,1,4,2002
10978,1,4,2002
10979,1,4,2002
10980,1,4,2002
10981,1,4,2002
10982,1,4,2002
10983,1,4,2002
10984,1,4,2002
10985,1,4,2002
10986,1,4,2002
10987,1,4,2002
10988,1,4,2002
10989,1,4,2002
10990,1,4,2002
10991,1,4,2002
10992,1,4,2002
10993,1,4,2002
10994,1,4,2002
10995,1,4,2002
10996,1,4,2002
10997,1,4,2002
10998,1,4,2002
10999,1,4,2002
11000,1,4,2002
11001,1,4,2002
11002,1,4,2002
11003,1,4,2002
11004,1,4,2002
11005,1,4,2002
11006,1,4,2002
11007,1,4,2002
11008,1,4,2002
11009,1,4,2002
11010,1,4,2002
11011,1,4,2002
11012,1,4,2002
11013,1,4,2002
11014,1,4,2002
11015,1,4,2002
11016,1,4,2002
11017,1,4,2002
11018,1,4,2002
11019,1,4,2002
11020,1,4,2002
11021,1,4,2002
11022,1,4,2002
11023,1,4,2002
11024,1,4,2002
11025,1,4,2002
11026,1,4,2002
11027,1,4,2002
11028,1,4,2002
11029,1,4,2002
11030,1,4,2002
11031,1,4,2002
11032,1,4,2002
11033,1,4,2002
11034,1,4,2002
11035,1,4,2002
11036,1,4,2002
11037,1,4,2002
11038,1,4,2002
11039,1,4,2002
11040,1,4,2002
11041,1,4,2002
11042,1,4,2002
11043,1,4,2002
11044,1,4,2002
11045,1,4,2002
11046,1,4,2002
11047,1,4,2002
11048,1,4,2002
11049,1,4,2002
11050,1,4,2002
11051,1,4,2002
11052,1,4,2002
11053,1,4,2002
11054,1,4,2002
11055,1,4,2002
11056,1,4,2002
11057,1,4,2002
11058,1,4,2002
11059,1,4,2002
11060,1,4,2002
11061,1,4,2002
11062,1,4,2002
11063,1,4,2002
11064,1,4,2002
11065,1,4,2002
11066,1,4,2002
11067,1,4,2002
11068,1,4,2002
11069,1,4,2002
11070,1,4,2002
11071,1,4,2002
11072,1,4,2002
11073,1,4,2002
11074,1,4,2002
11075,1,4,2002
11076,1,4,2002
11077,1,4,2002
11078,1,4,2002
11079,1,4,2002
11080,1,4,2002
11081,1,4,2002
11082,1,4,2002
11083,1,4,2002
11084,1,4,2002
11085,1,4,2002
11086,1,4,2002
11087,1,4,2002
11088,1,4,2002
11089,1,4,2002
11090,1,4,2002
11091,1,4,2002
11092,1,4,2002
11093,1,4,2002
11094,1,4,2002
11095,1,4,2002
11096,1,4,2002
11097,1,4,2002
11098,1,4,2002
11099,1,4,2002
11100,1,4,2002
11101,1,4,2002
11102,1,4,2002
11103,1,4,2002
11104,1,4,2002
11105,1,4,2002
11106,1,4,2002
11107,1,4,2002
11108,1,4,2002
11109,1,4,2002
11110,1,4,2002
11111,1,4,2002
11112,1,4,2002
11113,1,4,2002
11114,1,4,2002
11115,1,4,2002
11116,1,4,2002
11117,1,4,2002
11118,1,4,2002
11119,1,4,2002
11120,1,4,2002
11121,1,4,2002
11122,1,4,2002
11123,1,4,2002
11124,1,4,2002
11125,1,4,2002
11126,1,4,2002
11127,1,4,2002
11128,1,4,2002
11129,1,4,2002
11130,1,4,2002
11131,1,4,2002
11132,1,4,2002
11133,1,4,2002
11134,1,4,2002
11135,1,4,2002
11136,1,4,2002
11137,1,4,2002
11138,1,4,2002
11139,1,4,2002
11140,1,4,2002
11141,1,4,2002
11142,1,4,2002
11143,1,4,2002
11144,1,4,2002
11145,1,4,2002
11146,1,4,2002
11147,1,4,2002
11148,1,4,2002
11149,1,4,2002
11150,1,4,2002
11151,1,4,2002
11152,1,4,2002
11153,1,4,2002
11154,1,4,2002
11155,1,4,2002
11156,1,4,2002
11157,1,4,2002
11158,1,4,2002
11159,1,4,2002
11160,1,4,2002
11161,1,4,2002
11162,1,4,2002
11163,1,4,2002
11164,1,4,2002
11165,1,4,2002
11166,1,4,2002
11167,1,4,2002
11168,1,4,2002
11169,1,4,2002
11170,1,4,2002
11171,1,4,2002
11172,1,4,2002
11173,1,4,2002
11174,1,4,2002
11175,1,4,2002
11176,1,4,2002
11177,1,4,2002
11178,1,4,2002
11179,1,4,2002
11180,1,4,2002
11181,1,4,2002
11182,1,4,2002
11183,1,4,2002
11184,1,4,2002
11185,1,4,2002
11186,1,4,2002
11187,1,4,2002
11188,1,4,2002
11189,1,4,2002
11190,1,4,2002
11191,1,4,2002
11192,1,4,2002
11193,1,4,2002
11194,1,4,2002
11195,1,4,2002
11196,1,4,2002
11197,1,4,2002
11198,1,4,2002
11199,1,4,2002
11200,1,4,2002
11201,1,4,2002
11202,1,4,2002
11203,1,4,2002
11204,1,4,2002
11205,1,4,2002
11206,1,4,2002
11207,1,4,2002
11208,1,4,2002
11209,1,4,2002
11210,1,4,2002
11211,1,4,2002
11212,1,4,2002
11213,1,4,2002
11214,1,4,2002
11215,1,4,2002
11216,1,4,2002
11217,1,4,2002
11218,1,4,2002
11219,1,4,2002
11220,1,4,2002
11221,1,4,2002
11222,1,4,2002
11223,1,4,2002
11224,1,4,2002
11225,1,4,2002
11226,1,4,2002
11227,1,4,2002
11228,1,4,2002
11229,1,4,2002
11230,1,4,2002
11231,1,4,2002
11232,1,4,2002
11233,1,4,2002
11234,1,4,2002
11235,1,4,2002
11236,1,4,2002
11237,1,4,2002
11238,1,4,2002
11239,1,4,2002
11240,1,4,2002
11241,1,4,2002
11242,1,4,2002
11243,1,4,2002
11244,1,4,2002
11245,1,4,2002
11246,1,4,2002
11247,1,4,2002
11248,1,4,2002
11249,1,4,2002
11250,1,4,2002
11251,1,4,2002
11252,1,4,2002
11253,1,4,2002
11254,1,4,2002
11255,1,4,2002
11256,1,4,2002
11257,1,4,2002
11258,1,4,2002
11259,1,4,2002
11260,1,4,2002
11261,1,4,2002
11262,1,4,2002
11263,1,4,2002
11264,1,4,2002
11265,1,4,2002
11266,1,4,2002
11267,1,4,2002
11268,1,4,2002
11269,1,4,2002
11270,1,4,2002
11271,1,4,2002
11272,1,4,2002
11273,1,4,2002
11274,1,4,2002
11275,1,4,2002
11276,1,4,2002
11277,1,4,2002
11278,1,4,2002
11279,1,4,2002
11280,1,4,2002
11281,1,4,2002
11282,1,4,2002
11283,1,4,2002
11284,1,4,2002
11285,1,4,2002
11286,1,4,2002
11287,1,4,2002
11288,1,4,2002
11289,1,4,2002
11290,1,4,2002
11291,1,4,2002
11292,1,4,2002
11293,1,4,2002
11294,1,4,2002
11295,1,4,2002
11296,1,4,2002
11297,1,4,2002
11298,1,4,2002
11299,1,4,2002
11300,1,4,2002
11301,1,4,2002
11302,1,4,2002
11303,1,4,2002
11304,1,4,2002
11305,1,4,2002
11306,1,4,2002
11307,1,4,2002
11308,1,4,2002
11309,1,4,2002
11310,1,4,2002
11311,1,4,2002
11312,1,4,2002
11313,1,4,2002
11314,1,4,2002
11315,1,4,2002
11316,1,4,2002
11317,1,4,2002
11318,1,4,2002
11319,1,4,2002
11320,1,4,2002
11321,1,4,2002
11322,1,4,2002
11323,1,4,2002
11324,1,4,2002
11325,1,4,2002
11326,1,4,2002
11327,1,4,2002
11328,1,4,2002
11329,1,4,2002
11330,1,4,2002
11331,1,4,2002
11332,1,4,2002
11333,1,4,2002
11334,1,4,2002
11335,1,4,2002
11336,1,4,2002
11337,1,4,2002
11338,1,4,2002
11339,1,4,2002
11340,1,4,2002
11341,1,4,2002
11342,1,4,2002
11343,1,4,2002
11344,1,4,2002
11345,1,4,2002
11346,1,4,2002
11347,1,4,2002
11348,1,4,2002
11349,1,4,2002
11350,1,4,2002
11351,1,4,2002
11352,1,4,2002
11353,1,4,2002
11354,1,4,2002
11355,1,4,2002
11356,1,4,2002
11357,1,4,2002
11358,1,4,2002
11359,1,4,2002
11360,1,4,2002
11361,1,4,2002
11362,1,4,2002
11363,1,4,2002
11364,1,4,2002
11365,1,4,2002
11366,1,4,2002
11367,1,4,2002
11368,1,4,2002
11369,1,4,2002
11370,1,4,2002
11371,1,4,2002
11372,1,4,2002
11373,1,4,2002
11374,1,4,2002
11375,1,4,2002
11376,1,4,2002
11377,1,4,2002
11378,1,4,2002
11379,1,4,2002
11380,1,4,2002
11381,1,4,2002
11382,1,4,2002
11383,1,4,2002
11384,1,4,2002
11385,1,4,2002
11386,1,4,2002
11387,1,4,2002
11388,1,4,2002
11389,1,4,2002
11390,1,4,2002
11391,1,4,2002
11392,1,4,2002
11393,1,4,2002
11394,1,4,2002
11395,1,4,2002
11396,1,4,2002
11397,1,4,2002
11398,1,4,2002
11399,1,4,2002
11400,1,4,2002
11401,1,4,2002
11402,1,4,2002
11403,1,4,2002
11404,1,4,2002
11405,1,4,2002
11406,1,4,2002
11407,1,4,2002
11408,1,4,2002
11409,1,4,2002
11410,1,4,2002
11411,1,4,2002
11412,1,4,2002
11413,1,4,2002
11414,1,4,2002
11415,1,4,2002
11416,1,4,2002
11417,1,4,2002
11418,1,4,2002
11419,1,4,2002
11420,1,4,2002
11421,1,4,2002
11422,1,4,2002
11423,1,4,2002
11424,1,4,2002
11425,1,4,2002
11426,1,4,2002
11427,1,4,2002
11428,1,4,2002
11429,1,4,2002
11430,1,4,2002
11431,1,4,2002
11432,1,4,2002
11433,1,4,2002
11434,1,4,2002
11435,1,4,2002
11436,1,4,2002
11437,1,4,2002
11438,1,4,2002
11439,1,4,2002
11440,1,4,2002
11441,1,4,2002
11442,1,4,2002
11443,1,4,2002
11444,1,4,2002
11445,1,4,2002
11446,1,4,2002
11447,1,4,2002
11448,1,4,2002
11449,1,4,2002
11450,1,4,2002
11451,1,4,2002
11452,1,4,2002
11453,1,4,2002
11454,1,4,2002
11455,1,4,2002
11456,1,4,2002
11457,1,4,2002
11458,1,4,2002
11459,1,4,2002
11460,1,4,2002
11461,1,4,2002
11462,1,4,2002
11463,1,4,2002
11464,1,4,2002
11465,1,4,2002
11466,1,4,2002
11467,1,4,2002
11468,1,4,2002
11469,1,4,2002
11470,1,4,2002
11471,1,4,2002
11472,1,4,2002
11473,1,4,2002
11474,1,4,2002
11475,1,4,2002
11476,1,4,2002
11477,1,4,2002
11478,1,4,2002
11479,1,4,2002
11480,1,4,2002
11481,1,4,2002
11482,1,4,2002
11483,1,4,2002
11484,1,4,2002
11485,1,4,2002
11486,1,4,2002
11487,1,4,2002
11488,1,4,2002
11489,1,4,2002
11490,1,4,2002
11491,1,4,2002
11492,1,4,2002
11493,1,4,2002
11494,1,4,2002
11495,1,4,2002
11496,1,4,2002
11497,1,4,2002
11498,1,4,2002
11499,1,4,2002
11500,1,4,2002
11501,1,4,2002
11502,1,4,2002
11503,1,4,2002
11504,1,4,2002
11505,1,4,2002
11506,1,4,2002
11507,1,4,2002
11508,1,4,2002
11509,1,4,2002
11510,1,4,2002
11511,1,4,2002
11512,1,4,2002
11513,1,4,2002
11514,1,4,2002
11515,1,4,2002
11516,1,4,2002
11517,1,4,2002
11518,1,4,2002
11519,1,4,2002
11520,1,4,2002
11521,1,4,2002
11522,1,4,2002
11523,1,4,2002
11524,1,4,2002
11525,1,4,2002
11526,1,4,2002
11527,1,4,2002
11528,1,4,2002
11529,1,4,2002
11530,1,4,2002
11531,1,4,2002
11532,1,4,2002
11533,1,4,2002
11534,1,4,2002
11535,1,4,2002
11536,1,4,2002
11537,1,4,2002
11538,1,4,2002
11539,1,4,2002
11540,1,4,2002
11541,1,4,2002
11542,1,4,2002
11543,1,4,2002
11544,1,4,2002
11545,1,4,2002
11546,1,4,2002
11547,1,4,2002
11548,1,4,2002
11549,1,4,2002
11550,1,4,2002
11551,1,4,2002
11552,1,4,2002
11553,1,4,2002
11554,1,4,2002
11555,1,4,2002
11556,1,4,2002
11557,1,4,2002
11558,1,4,2002
11559,1,4,2002
11560,1,4,2002
11561,1,4,2002
11562,1,4,2002
11563,1,4,2002
11564,1,4,2002
11565,1,4,2002
11566,1,4,2002
11567,1,4,2002
11568,1,4,2002
11569,1,4,2002
11570,1,4,2002
11571,1,4,2002
11572,1,4,2002
11573,1,4,2002
11574,1,4,2002
11575,1,4,2002
11576,1,4,2002
11577,1,4,2002
11578,1,4,2002
11579,1,4,2002
11580,1,4,2002
11581,1,4,2002
11582,1,4,2002
11583,1,4,2002
11584,1,4,2002
11585,1,4,2002
11586,1,4,2002
11587,1,4,2002
11588,1,4,2002
11589,1,4,2002
11590,1,4,2002
11591,1,4,2002
11592,1,4,2002
11593,1,4,2002
11594,1,4,2002
11595,1,4,2002
11596,1,4,2002
11597,1,4,2002
11598,1,4,2002
11599,1,4,2002
11600,1,4,2002
11601,1,4,2002
11602,1,4,2002
11603,1,4,2002
11604,1,4,2002
11605,1,4,2002
11606,1,4,2002
11607,1,4,2002
11608,1,4,2002
11609,1,4,2002
11610,1,4,2002
11611,1,4,2002
11612,1,4,2002
11613,1,4,2002
11614,1,4,2002
11615,1,4,2002
11616,1,4,2002
11617,1,4,2002
11618,1,4,2002
11619,1,4,2002
11620,1,4,2002
11621,1,4,2002
11622,1,4,2002
11623,1,4,2002
11624,1,4,2002
11625,1,4,2002
11626,1,4,2002
11627,1,4,2002
11628,1,4,2002
11629,1,4,2002
11630,1,4,2002
11631,1,4,2002
11632,1,4,2002
11633,1,4,2002
11634,1,4,2002
11635,1,4,2002
11636,1,4,2002
11637,1,4,2002
11638,1,4,2002
11639,1,4,2002
11640,1,4,2002
11641,1,4,2002
11642,1,4,2002
11643,1,4,2002
11644,1,4,2002
11645,1,4,2002
11646,1,4,2002
11647,1,4,2002
11648,1,4,2002
11649,1,4,2002
11650,1,4,2002
11651,1,4,2002
11652,1,4,2002
11653,1,4,2002
11654,1,4,2002
11655,1,4,2002
11656,1,4,2002
11657,1,4,2002
11658,1,4,2002
11659,1,4,2002
11660,1,4,2002
11661,1,4,2002
11662,1,4,2002
11663,1,4,2002
11664,1,4,2002
11665,1,4,2002
11666,1,4,2002
11667,1,4,2002
11668,1,4,2002
11669,1,4,2002
11670,1,4,2002
11671,1,4,2002
11672,1,4,2002
11673,1,4,2002
11674,1,4,2002
11675,1,4,2002
11676,1,4,2002
11677,1,4,2002
11678,1,4,2002
11679,1,4,2002
11680,1,4,2002
11681,1,4,2002
11682,1,4,2002
11683,1,4,2002
11684,1,4,2002
11685,1,4,2002
11686,1,4,2002
11687,1,4,2002
11688,1,4,2002
11689,1,4,2002
11690,1,4,2002
11691,1,4,2002
11692,1,4,2002
11693,1,4,2002
11694,1,4,2002
11695,1,4,2002
11696,1,4,2002
11697,1,4,2002
11698,1,4,2002
11699,1,4,2002
11700,1,4,2002
11701,1,4,2002
11702,1,4,2002
11703,1,4,2002
11704,1,4,2002
11705,1,4,2002
11706,1,4,2002
11707,1,4,2002
11708,1,4,2002
11709,1,4,2002
11710,1,4,2002
11711,1,4,2002
11712,1,4,2002
11713,1,4,2002
11714,1,4,2002
11715,1,4,2002
11716,1,4,2002
11717,1,4,2002
11718,1,4,2002
11719,1,4,2002
11720,1,4,2002
11721,1,4,2002
11722,1,4,2002
11723,1,4,2002
11724,1,4,2002
11725,1,4,2002
11726,1,4,2002
11727,1,4,2002
11728,1,4,2002
11729,1,4,2002
11730,1,4,2002
11731,1,4,2002
11732,1,4,2002
11733,1,4,2002
11734,1,4,2002
11735,1,4,2002
11736,1,4,2002
11737,1,4,2002
11738,1,4,2002
11739,1,4,2002
11740,1,4,2002
11741,1,4,2002
11742,1,4,2002
11743,1,4,2002
11744,1,4,2002
11745,1,4,2002
11746,1,4,2002
11747,1,4,2002
11748,1,4,2002
11749,1,4,2002
11750,1,4,2002
11751,1,4,2002
11752,1,4,2002
11753,1,4,2002
11754,1,4,2002
11755,1,4,2002
11756,1,4,2002
11757,1,4,2002
11758,1,4,2002
11759,1,4,2002
11760,1,4,2002
11761,1,4,2002
11762,1,4,2002
11763,1,4,2002
11764,1,4,2002
11765,1,4,2002
11766,1,4,2002
11767,1,4,2002
11768,1,4,2002
11769,1,4,2002
11770,1,4,2002
11771,1,4,2002
11772,1,4,2002
11773,1,4,2002
11774,1,4,2002
11775,1,4,2002
11776,1,4,2002
11777,1,4,2002
11778,1,4,2002
11779,1,4,2002
11780,1,4,2002
11781,1,4,2002
11782,1,4,2002
11783,1,4,2002
11784,1,4,2002
11785,1,4,2002
11786,1,4,2002
11787,1,4,2002
11788,1,4,2002
11789,1,4,2002
11790,1,4,2002
11791,1,4,2002
11792,1,4,2002
11793,1,4,2002
11794,1,4,2002
11795,1,4,2002
11796,1,4,2002
11797,1,4,2002
11798,1,4,2002
11799,1,4,2002
11800,1,4,2002
11801,1,4,2002
11802,1,4,2002
11803,1,4,2002
11804,1,4,2002
11805,1,4,2002
11806,1,4,2002
11807,1,4,2002
11808,1,4,2002
11809,1,4,2002
11810,1,4,2002
11811,1,4,2002
11812,1,4,2002
11813,1,4,2002
11814,1,4,2002
11815,1,4,2002
11816,1,4,2002
11817,1,4,2002
11818,1,4,2002
11819,1,4,2002
11820,1,4,2002
11821,1,4,2002
11822,1,4,2002
11823,1,4,2002
11824,1,4,2002
11825,1,4,2002
11826,1,4,2002
11827,1,4,2002
11828,1,4,2002
11829,1,4,2002
11830,1,4,2002
11831,1,4,2002
11832,1,4,2002
11833,1,4,2002
11834,1,4,2002
11835,1,4,2002
11836,1,4,2002
11837,1,4,2002
11838,1,4,2002
11839,1,4,2002
11840,1,4,2002
11841,1,4,2002
11842,1,4,2002
11843,1,4,2002
11844,1,4,2002
11845,1,4,2002
11846,1,4,2002
11847,1,4,2002
11848,1,4,2002
11849,1,4,2002
11850,1,4,2002
11851,1,4,2002
11852,1,4,2002
11853,1,4,2002
11854,1,4,2002
11855,1,4,2002
11856,1,4,2002
11857,1,4,2002
11858,1,4,2002
11859,1,4,2002
11860,1,4,2002
11861,1,4,2002
11862,1,4,2002
11863,1,4,2002
11864,1,4,2002
11865,1,4,2002
11866,1,4,2002
11867,1,4,2002
11868,1,4,2002
11869,1,4,2002
11870,1,4,2002
11871,1,4,2002
11872,1,4,2002
11873,1,4,2002
11874,1,4,2002
11875,1,4,2002
11876,1,4,2002
11877,1,4,2002
11878,1,4,2002
11879,1,4,2002
11880,1,4,2002
11881,1,4,2002
11882,1,4,2002
11883,1,4,2002
11884,1,4,2002
11885,1,4,2002
11886,1,4,2002
11887,1,4,2002
11888,1,4,2002
11889,1,4,2002
11890,1,4,2002
11891,1,4,2002
11892,1,4,2002
11893,1,4,2002
11894,1,4,2002
11895,1,4,2002
11896,1,4,2002
11897,1,4,2002
11898,1,4,2002
11899,1,4,2002
11900,1,4,2002
11901,1,4,2002
11902,1,4,2002
11903,1,4,2002
11904,1,4,2002
11905,1,4,2002
11906,1,4,2002
11907,1,4,2002
11908,1,4,2002
11909,1,4,2002
11910,1,4,2002
11911,1,4,2002
11912,1,4,2002
11913,1,4,2002
11914,1,4,2002
11915,1,4,2002
11916,1,4,2002
11917,1,4,2002
11918,1,4,2002
11919,1,4,2002
11920,1,4,2002
11921,1,4,2002
11922,1,4,2002
11923,1,4,2002
11924,1,4,2002
11925,1,4,2002
11926,1,4,2002
11927,1,4,2002
11928,1,4,2002
11929,1,4,2002
11930,1,4,2002
11931,1,4,2002
11932,1,4,2002
11933,1,4,2002
11934,1,4,2002
11935,1,4,2002
11936,1,4,2002
11937,1,4,2002
11938,1,4,2002
11939,1,4,2002
11940,1,4,2002
11941,1,4,2002
11942,1,4,2002
11943,1,4,2002
11944,1,4,2002
11945,1,4,2002
11946,1,4,2002
11947,1,4,2002
11948,1,4,2002
11949,1,4,2002
11950,1,4,2002
11951,1,4,2002
11952,1,4,2002
11953,1,4,2002
11954,1,4,2002
11955,1,4,2002
11956,1,4,2002
11957,1,4,2002
11958,1,4,2002
11959,1,4,2002
11960,1,4,2002
11961,1,4,2002
11962,1,4,2002
11963,1,4,2002
11964,1,4,2002
11965,1,4,2002
11966,1,4,2002
11967,1,4,2002
11968,1,4,2002
11969,1,4,2002
11970,1,4,2002
11971,1,4,2002
11972,1,4,2002
11973,1,4,2002
11974,1,4,2002
11975,1,4,2002
11976,1,4,2002
11977,1,4,2002
11978,1,4,2002
11979,1,4,2002
11980,1,4,2002
11981,1,4,2002
11982,1,4,2002
11983,1,4,2002
11984,1,4,2002
11985,1,4,2002
11986,1,4,2002
11987,1,4,2002
11988,1,4,2002
11989,1,4,2002
11990,1,4,2002
11991,1,4,2002
11992,1,4,2002
11993,1,4,2002
11994,1,4,2002
11995,1,4,2002
11996,1,4,2002
11997,1,4,2002
11998,1,4,2002
11999,1,4,2002
12000,1,4,2002
12001,2,4,2002
12002,2,4,2002
12003,2,4,2002
12004,2,4,2002
12005,2,4,2002
12006,2,4,2002
12007,2,4,2002
12008,2,4,2002
12009,2,4,2002
12010,2,4,2002
12011,2,4,2002
12012,2,4,2002
12013,2,4,2002
12014,2,4,2002
12015,2,4,2002
12016,2,4,2002
12017,2,4,2002
12018,2,4,2002
12019,2,4,2002
12020,2,4,2002
12021,2,4,2002
12022,2,4,2002
12023,2,4,2002
12024,2,4,2002
12025,2,4,2002
12026,2,4,2002
12027,2,4,2002
12028,2,4,2002
12029,2,4,2002
12030,2,4,2002
12031,2,4,2002
12032,2,4,2002
12033,2,4,2002
12034,2,4,2002
