,HMI Audio,HMI Digital Video,HMI Display,HMI Linear,HMI OOH,Influencer,MACS App,MACS Programmatic,MACS Social,OO Display,OO Linear,OO Video,Paid Search,Partnerships,Podcast One Audio,event_anomaly_12_17_23,event_anomaly_12_20_2023,event_anomaly_12_21_2023,event_anomaly_3_12_2024,event_anomaly_3_13_2024,event_anomaly_3_14_2024,event_anomaly_3_15_2024,event_anomaly_3_24_23,event_anomaly_3_25_23,event_anomaly_3_26_23,event_anomaly_3_27_23,event_anomaly_3_28_23,event_blk_fri_2023,event_blk_fri_2024,event_day_after_superbowl_2023,event_day_after_superbowl_2024,event_day_b4_nye_2023,event_day_b4_xmas_eve_2023,event_ind_2023,event_ind_2024,event_juneteenth_2023,event_juneteenth_2024,event_lab_2023,event_lab_2024,event_mem_2023,event_mem_2024,event_mlk_2023,event_mlk_2024,event_ny23_2023,event_ny24_2024,event_nye_2023,event_nye_2024,event_pres_2023,event_pres_2024,event_superbowl_2023,event_superbowl_2024,event_thanks_2023,event_thanks_2024,event_xmas_2023,event_xmas_2024,event_xmas_day_after_2023,event_xmas_eve_2023,event_xmas_eve_2024,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,t,intercept,fold,n,month,day_dt
130,8.0164577999924,0.8900760634025542,225.47658601715983,3.570283560366083,0.01770971698603381,0.0,3779.018771001431,1900.2794834768927,249.46942696147693,3199.061927305608,1368.347176145031,1047.5187181652875,1225.1122086275682,6522.802667912582,2082.972159341843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13899.43098314147,0.0,0.0,0.0,12436.422548729397,145458.27341919148,1,365,2024-01,2023-05-11
131,6.826118426816387,0.7354963230536503,220.97681265757618,2.602483362619031,0.01486724917422256,0.0,3709.023390317995,2051.4643940808596,244.90250968505606,3593.870326099361,745.5259583220615,961.9513051085846,1685.3090687612805,6906.697765034917,2068.6389535149183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7139.705608375783,0.0,0.0,12532.087337565777,144478.6882261047,1,365,2024-01,2023-05-12
132,5.910796126450284,0.6155461926162172,205.36446530730493,1.9250033216670657,0.012276180888366121,0.0,3687.6547745522703,1896.799955703541,241.90453326094226,3312.305236646943,603.4337150339815,1250.0786435407656,1843.4995800621111,8030.39949752042,2057.7029670351744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29630.375800623784,0.0,12627.752126402154,143626.79494614093,1,365,2024-01,2023-05-13
133,5.198100400786755,0.5208525746443434,184.0301340700034,1.4454448248146794,0.010125438290029265,0.0,3768.9714769199195,2009.8111166765757,256.0438131902411,3127.8844944285443,536.134056367849,1407.7945205089673,2901.424292223394,11553.449264897437,2052.349033096374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37071.77689515955,12723.416915238538,142970.73235587322,1,365,2024-01,2023-05-14
134,4.635710456773978,0.44469502612783085,204.4486199914733,1.1010398051000119,0.008412079218229571,0.0,3868.6183263049606,2031.8664840071517,255.72517597639694,3309.126201968023,1091.6043930137116,1160.5612489225662,3116.9771428013796,7257.793934223617,2053.261835817123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2660.6627712296213,0.0,0.0,0.0,0.0,0.0,0.0,12819.081704074926,142550.73326437103,1,365,2024-01,2023-05-15
135,4.184741000609084,0.3819289710389947,206.2160262150041,0.8469631971067652,0.007031268649515701,0.0,4086.7615716382825,1969.77975242228,259.97328745883027,3811.5185540534053,687.869208635198,1051.5511323684702,1960.1238148753562,7591.671273352757,2059.0934240648585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11986.990392933558,0.0,0.0,0.0,0.0,0.0,12914.746492911301,142370.51500527523,1,365,2024-01,2023-05-16
136,3.8206969761575134,0.33076113265372153,213.28981920809167,0.6531404769931775,0.005881677037882214,0.0,4063.2342510555072,1923.063727063262,265.41183117078043,3798.307463831119,518.1465778346379,1072.8434201829573,2372.850649750556,8115.3210395553815,2065.4961896962573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13821.652368955085,0.0,0.0,0.0,0.0,13010.411281747678,142397.66046997416,1,365,2024-01,2023-05-17
137,3.5300396101235534,0.28776148815443875,215.81060094139332,0.503076298561799,0.004900275078850357,0.0,4385.338843238571,1859.2884183528383,253.33191224854036,2563.162224550656,424.5905547566176,922.2711301006638,1698.1942306015544,7803.3360658933,2066.5861294587703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13899.43098314147,0.0,0.0,0.0,13106.076070584077,142573.02081409527,1,365,2024-01,2023-05-18
138,3.303319386211176,0.2504806297510481,213.04639811467638,0.38798494936063,0.004052777715356039,0.0,4467.248453325255,1870.1492541060566,260.9918499143801,2207.6200584846665,376.45162944302984,792.6954881580357,1669.625743261059,6627.581042016276,2061.4398254151342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7139.705608375783,0.0,0.0,13201.74085942046,142827.1422676948,1,365,2024-01,2023-05-19
139,3.1322486191031294,0.21808092771525328,203.4615853044312,0.300830372170695,0.003317878758199589,0.0,4555.92928469742,1848.8076585057865,294.0975027188947,2515.442277569983,366.9267808685781,1030.3057432418132,1572.1757947147817,6000.546846056864,2054.9689042911205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29630.375800623784,0.0,13297.405648256825,143099.8437485431,1,365,2024-01,2023-05-20
140,3.011063805189556,0.19043877306708099,202.52270120877245,0.23480215031684926,0.002679524796753549,0.0,4646.788427121448,1886.7840914353665,302.7367520216841,2425.786805235956,275.28749140121704,1304.4192181763435,1729.547733105045,11187.718157157826,2052.190155816754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37071.77689515955,13393.070437093224,143357.6350971834,1,365,2024-01,2023-05-21
141,2.9331810600750514,0.16727157563512884,209.37059704700226,0.1843196836389574,0.002124496227057701,0.0,4670.0919559239355,1821.9697165538382,315.0204209953843,2842.166657411263,377.9096536021239,996.5439569475482,1603.5711723410416,7955.410092615566,2055.895256263979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2660.6627712296213,0.0,0.0,0.0,0.0,0.0,0.0,13488.735225929602,143603.46065789254,1,365,2024-01,2023-05-22
142,2.888275941455283,0.14768987210857898,231.2529794816018,0.14538249513987792,0.0016843687874261361,0.0,4694.996909371346,1778.738174392984,339.1976449857027,3801.9364955307133,386.753689919742,954.2032410548686,1704.5086252671906,7949.541921958206,2068.593734486659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11986.990392933558,0.0,0.0,0.0,0.0,0.0,13584.400014765977,143875.02003909793,1,365,2024-01,2023-05-23
143,2.863597880968324,0.13100070873451286,187.93697866129764,0.11514130202136713,0.0013014497037955642,0.0,4600.137833412331,1808.8745927515351,420.2844239589337,3307.9962464927225,418.43956550096607,990.3128373161051,1663.5630741760967,6711.955491975668,2092.105723696785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13821.652368955085,0.0,0.0,0.0,0.0,13680.064803602358,144231.4443193659,1,365,2024-01,2023-05-24
144,2.845500851616367,0.11706599525138396,207.73244112843017,0.09157882923104839,0.0009678610506984464,0.0,4668.946144264099,1789.8701038521058,374.4649047457642,2728.9230750817023,317.9528033770637,945.1227073446765,1715.863546319378,6213.2793660279,2125.175626527426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13899.43098314147,0.0,0.0,0.0,13775.729592438722,144731.99947933067,1,365,2024-01,2023-05-25
145,2.821184438990237,0.10598087653113178,210.26404446652626,0.07332628207210853,0.0006764893992364031,0.0,4304.710179328499,1820.480981948425,388.25183021234676,1628.983004159558,288.57346922328554,940.2630763973686,1658.1365431258291,7749.572209948548,2160.927360305304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7139.705608375783,0.0,0.0,13871.394381275119,145413.04602974508,1,365,2024-01,2023-05-26
146,2.781758236263889,0.09698988655067532,193.2417688843799,0.05946124114679808,0.0004212408932449015,0.0,4090.829549388772,1959.3340635807162,395.14920803940987,2186.574375576119,298.16664990030495,1353.4137569936768,1708.8371166672885,7883.382555468785,2188.6015536541554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29630.375800623784,0.0,13967.059170111474,146269.8910830363,1,365,2024-01,2023-05-27
147,2.7231894134774457,0.08731977470803959,186.84101535048035,0.04894335020280702,0.00019709159990155217,0.0,4108.183737264427,2046.3971594364418,428.35395053947127,2310.613110072718,993.9860196073039,1644.270405824902,1778.426596478849,11218.39132040264,2199.9234400961996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37071.77689515955,14062.723958947872,147248.84370260322,1,365,2024-01,2023-05-28
148,602.1266373524815,0.07622085490786079,198.20623807245303,0.040338210284199115,0.0,0.0,4286.166286528032,2005.6848730411448,451.0890820170475,3484.642807905616,668.9473706474876,1642.9504177917502,2088.911462861202,8048.667753670752,1788.1716156207765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32727.074194890098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2660.6627712296213,0.0,0.0,0.0,0.0,0.0,0.0,14158.388747784249,148252.55876110643,1,365,2024-01,2023-05-29
149,708.3293916413757,0.06598863039420763,210.03574674419576,0.03274307382017406,0.0,0.0,4188.539877428395,1685.1257431420497,452.98095645220815,1606.6146490316241,588.7750691285031,1268.7264072919886,2292.0201352971603,9076.731943877647,1652.5694446713078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11986.990392933558,0.0,0.0,0.0,0.0,0.0,14254.053536620642,149158.91711588393,1,365,2024-01,2023-05-30
150,740.5643533668386,0.057782678090831624,176.54339937371333,0.02616078162012067,0.0,0.0,4191.764177572439,1330.501231278642,414.7194140518293,1240.754206744424,553.400461657565,1233.3516279005228,1072.5462016654653,9462.358165331845,1599.5776386755795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13821.652368955085,0.0,0.0,0.0,0.0,14349.718325457014,149850.07697741163,1,365,2024-01,2023-05-31
151,755.2988209114079,0.0511376159313655,60.57396842128942,0.020869921765473684,0.0,0.0,3701.2549188625903,1067.9533175841016,268.6226636542564,1434.2908990538865,1161.8385742582395,944.847584159858,1145.7102232717634,7074.899673374273,1808.8458082922837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13899.43098314147,0.0,0.0,0.0,14445.383114293385,150244.39528977888,1,365,2024-01,2023-06-01
152,765.7100502613538,0.045504551299627743,44.49024771014056,0.016743815279072625,0.0,135.3167430944714,3684.9743925271796,1634.0575925229655,269.01779802806544,2421.857934697137,980.0924385854237,982.0111594164955,1859.623645352685,7688.812237207426,1861.7282226733578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7139.705608375783,0.0,0.0,14541.047903129758,150321.40007448065,1,365,2024-01,2023-06-02
153,776.285779970024,0.040784421399975804,31.984482576173317,0.013459753655940194,0.0,29.62419197838676,4079.8603696723544,1750.2318253274739,265.1366984521902,2420.0064577953513,716.8228981831709,1162.7962392341565,2228.6986774425004,7260.233913044475,1895.8810852190086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29630.375800623784,0.0,14636.71269196615,150131.01521422708,1,365,2024-01,2023-06-03
154,788.1895946628962,0.03664549282979724,26.38351604544838,0.010803692336298186,0.0,10.31651300956153,3780.6656763956953,1977.234736361452,282.84717818939254,3325.8142300589207,488.5739154208098,1385.4802103466664,3000.869284014868,10712.06040634653,1931.6748372633974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37071.77689515955,14732.377480802525,149783.2796047188,1,365,2024-01,2023-06-04
155,798.4989136614909,0.03291904379781755,45.21365908845235,0.008669583911836589,0.0,4.530020085868481,3742.3857430582652,1946.443677699355,682.8987784524721,3081.657640894659,461.18639638020284,1076.5207509658283,3633.0995080725174,7135.103560920755,670.8987940733483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2660.6627712296213,0.0,0.0,0.0,0.0,0.0,0.0,14828.042269638916,149421.6176360731,1,365,2024-01,2023-06-05
156,802.905763132818,0.029565305838052273,82.94352583463915,0.006985370923860615,0.0,2.282024006556387,3656.431533293856,1847.5062548137516,764.6430824228851,3019.963615413289,620.3769824294519,1161.812992609929,3293.3038853409157,7760.840441165559,309.20632906997287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11986.990392933558,0.0,0.0,0.0,0.0,0.0,14923.707058475291,149187.70808273094,1,365,2024-01,2023-06-06
157,803.030713664733,0.026575395556099512,92.58263938915152,0.005685051044527936,0.0,1.263403824839815,3544.4393439829405,1762.4733319638124,968.9112997739564,2956.23978149928,1414.5200645083614,1071.3840852912656,2294.1817572426203,7366.608818337677,168.85685759340717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13821.652368955085,0.0,0.0,0.0,0.0,15019.371847311668,149187.05087634333,1,365,2024-01,2023-06-07
158,809.6169271883558,0.023935559380864543,91.16675857666023,0.00470967864359063,0.0,0.7569349310539536,3764.2279870868447,1828.8306561787947,1440.910671064531,2640.8076685867977,1112.651946660211,1080.9057416485568,2377.9717447619837,7333.136530711121,104.80152814714725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13899.43098314147,0.0,0.0,0.0,15115.036636148057,149462.38081471276,1,365,2024-01,2023-06-08
159,836.4637170347067,0.021618354637360206,92.42871065164645,0.0040140521849854624,0.0,0.4883984063868419,3840.267219283148,1975.9662061402908,1677.5855964073603,2461.6838218100193,1163.8844002976837,988.5697185295728,1984.2252308835557,5853.491975673619,72.81343247746867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7139.705608375783,0.0,0.0,15210.701424984421,149979.80462427274,1,365,2024-01,2023-06-09
160,893.0069452990583,0.01959505593904419,99.48460467471965,0.0035578216735533794,0.0,0.33767139651060407,3822.2424812637664,2021.3303587908053,1892.3820145336772,2006.3989786401787,910.545829024687,1082.914652775179,1980.1370411392522,11286.94776599616,56.14450938958366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29630.375800623784,0.0,15306.366213820784,150631.437930311,1,365,2024-01,2023-06-10
161,972.2435481963093,0.01781018237309512,109.46082306334029,0.0032455269127361114,0.0,0.24628701402074868,4252.030368258772,3686.904758609085,1486.4018283018404,3844.527456915014,1414.9664604558463,1510.1420181421568,2419.9030426656427,14569.570515818088,46.63463781683984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37071.77689515955,15402.031002657184,151257.0536675956,1,365,2024-01,2023-06-11
162,1041.9716037181372,0.01617811507554546,114.11173299920601,0.0029165538058729067,0.0,0.1846784388629091,5121.424797100694,2541.951419577484,857.9457367694604,4088.8299061475764,1862.4272364365604,1392.1713906906991,2719.3166194669247,11509.37274182836,1991.4376791869986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2660.6627712296213,0.0,0.0,0.0,0.0,0.0,0.0,15497.695791493601,151683.2291366779,1,365,2024-01,2023-06-12
163,1071.25176781556,0.014644539085678856,117.29823922611703,0.0024883411690163957,0.0,0.13937868374946405,5352.341245331704,2097.152726027588,654.2925598358996,3712.6680148100936,1813.5597981554606,1409.3052334679692,3024.8238761633493,11170.995797929527,2429.592661940817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11986.990392933558,0.0,0.0,0.0,0.0,0.0,15593.360580329978,151771.4177153135,1,365,2024-01,2023-06-13
164,1057.4299786978072,0.013210720600701106,114.09662297184303,0.00200522099103179,0.0,0.10530477385060039,5443.044168670433,2022.9294809614987,614.2553565770512,2543.0488739124257,1535.7663142856304,1386.2509732532176,3374.509821775761,10173.3699457173,2532.0156810203866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13821.652368955085,0.0,0.0,0.0,0.0,15689.02536916636,151460.01566340987,1,365,2024-01,2023-06-14
165,1020.7746795204122,0.011904474265433887,105.9627316921349,0.0015535718106696207,0.0,0.08052864665084496,5320.74329256021,1838.5137652083438,552.1562258095189,2739.18959447788,1757.499264612412,1235.7355336351352,2587.878715940294,10064.499475514607,2509.008640418496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13899.43098314147,0.0,0.0,0.0,15784.690158002712,150785.00013685768,1,365,2024-01,2023-06-15
166,986.340934404233,0.010750579133835814,98.33891299447473,0.0011906175404036857,0.0,0.06341064979824342,5015.083222655853,1914.60311276652,491.6142839824711,2625.732593268008,1542.6413682080122,1196.5478823840174,2913.7155730328004,9937.378910031819,2463.557777265437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7139.705608375783,0.0,0.0,15880.354946839103,149871.01295361112,1,365,2024-01,2023-06-16
