,ds,os,y,channel_1,channel_2,channel_3,channel_4,channel_5,weekly_android,weekly_ios,trend_android,trend_ios,yearly_ios,yearly_android
742,2021-10-27,ios,0.37877813504823155,0.0,0.022412807318467697,0.1829969392275577,0.0,0.021444012105490705,0.32115765514682526,0.056310686702375656,0.0,0.9841819970797013,0.49403792002824204,0.6021396480057757
705,2021-10-28,ios,0.44758842443729907,0.0,0.017965821739406647,0.17380119746009584,0.0,0.012797233030696067,0.32115765514682526,0.13329150735610018,0.0,0.9842648170794803,0.4966801109133239,0.6021396480057757
767,2021-10-28,android,0.3157556270096463,0.15566557790722355,0.17676555915549627,0.07448550831644091,0.0,0.0,0.15645833305984022,0.32255379232776865,0.6141305365387588,0.0,0.5033736033736576,0.6543142556671472
607,2021-10-29,android,0.3871382636655949,0.17800479918873666,0.17386443046820407,0.07434455169080828,0.0,0.0,0.49137756039098623,0.32255379232776865,0.6139868345609982,0.0,0.5033736033736576,0.645515401666689
581,2021-10-29,ios,0.6437299035369775,0.0,0.017538064078944583,0.16764776952920488,0.0,0.022524859489840034,0.32115765514682526,0.5215972773219634,0.0,0.9843476370792594,0.4977994309419381,0.6021396480057757
1467,2021-10-30,ios,0.8810289389067524,0.0,0.015289159943247994,0.21473399471077043,0.0,0.03895373973194985,0.32115765514682526,0.99999999999997,0.0,0.9844304570790385,0.4972049646570314,0.6021396480057757
1488,2021-10-30,android,0.5215434083601286,0.2575112609956843,0.1954132520170256,0.08218274690902257,0.0,0.0,0.9999999999998899,0.32255379232776865,0.6138431325832377,0.0,0.5033736033736576,0.6351524815984049
1615,2021-10-31,ios,0.6990353697749196,0.0,0.019816614785168246,0.2681229947241949,0.0,0.023519239083441418,0.32115765514682526,0.5136646421813307,0.0,0.9845132770788176,0.4947465943573729,0.6021396480057757
1586,2021-10-31,android,0.44758842443729907,0.3726917906751881,0.22848188382779577,0.09425299700634976,0.0,0.0,0.5205442286176025,0.32255379232776865,0.6136994306054773,0.0,0.5033736033736576,0.6232353628783698
741,2021-11-01,android,0.2758842443729903,0.20533334905549136,0.2606526480740317,0.10069001624357304,0.0,0.0,0.024276322181800036,0.32255379232776865,0.6135557286277167,0.0,0.5033736033736576,0.6097940507127504
711,2021-11-01,ios,0.40836012861736337,0.0,0.027800012705673085,0.29613812406867945,0.0,0.012926934716817986,0.32115765514682526,0.03301243273079141,0.0,0.9845960970785967,0.490319014643385,0.6021396480057757
720,2021-11-02,ios,0.3762057877813505,0.0,0.02035025305465557,0.2606288007947269,0.0,0.009035884133160399,0.32115765514682526,3.630429290524262e-13,0.0,0.9846789170783758,0.4838644666419352,0.6021396480057757
710,2021-11-02,android,0.262379421221865,0.13761555786147206,0.23531753594646676,0.09297096293511968,0.0,0.0,4.2138514899647816e-13,0.32255379232776865,0.6134120266499561,0.0,0.5033736033736576,0.5948780053526691
1686,2021-11-03,android,0.245016077170418,0.08586214418791123,0.20757681638184783,0.08428870601817669,0.0,0.0,0.05544714177562576,0.32255379232776865,0.6132683246721956,0.0,0.5033736033736576,0.5785551319564447
1646,2021-11-03,ios,0.3890675241157556,0.0,0.021277767189716877,0.23107321689868573,0.0,0.008560311284046693,0.32115765514682526,0.056310686702279567,0.0,0.9847617370781548,0.47537413523732347,0.6021396480057757
753,2021-11-04,android,0.26109324758842445,0.0737403603518619,0.19914024945471487,0.07640688136821898,0.0,0.0,0.15645833305926446,0.32255379232776865,0.613124622694435,0.0,0.5033736033736576,0.5609104944859141
717,2021-11-04,ios,0.46945337620578775,0.0,0.02163776126040277,0.168322347666161,0.0,0.00959792477302205,0.32115765514682526,0.13329150735544243,0.0,0.9848445570779341,0.4648881929470911,0.6021396480057757
1561,2021-11-05,android,0.2855305466237942,0.0972218946772634,0.2105330029858332,0.07579103515860977,0.0,0.0,0.491377560391413,0.32255379232776865,0.6129809207166745,0.0,0.5033736033736576,0.5420448109182054
1532,2021-11-05,ios,0.4713826366559486,0.0,0.02204434279905978,0.17363339195339034,0.0,0.009641158668396023,0.32115765514682526,0.5215972773223885,0.0,0.9849273770777132,0.45249451412460145,0.6021396480057757
1555,2021-11-06,android,0.3704180064308682,0.17553298115699362,0.22609745251254687,0.0791890966693963,0.0,0.0,0.9999999999997561,0.32255379232776865,0.612837218738914,0.0,0.5033736033736576,0.5220727905138319
1530,2021-11-06,ios,0.6636655948553054,0.0,0.02324291129322576,0.18446691546629795,0.0,0.013445741461305664,0.32115765514682526,0.9999999999999247,0.0,0.9850101970774923,0.4383261217442531,0.6021396480057757
712,2021-11-07,ios,0.4893890675241158,0.0,0.024416068441225673,0.23785255936958827,0.0,0.013705144833549503,0.32115765514682526,0.5136646421806986,0.0,0.9850930170772713,0.4225574649663611,0.6021396480057757
736,2021-11-07,android,0.3305466237942122,0.20368547036766269,0.23571564703640177,0.10052892295713577,0.0,0.0,0.52054422861689,0.32255379232776865,0.6126935167611534,0.0,0.5033736033736576,0.5011213748431518
1645,2021-11-08,android,0.20257234726688103,0.14423360375445135,0.2235774940177456,0.08292612530372796,0.0,0.0,0.024276322181882803,0.32255379232776865,0.6125498147833929,0.0,0.5033736033736576,0.47932794276367857
1665,2021-11-08,ios,0.30546623794212224,0.0,0.028325180526438388,0.19953417191338552,0.0,0.009079118028534372,0.32115765514682526,0.03301243273080923,0.0,0.9851758370770504,0.40539965795385413,0.6021396480057757
1701,2021-11-09,ios,0.3356913183279743,0.0,0.025224996294178684,0.18492166838946986,0.0,0.007090358841331604,0.32115765514682526,5.444533712761768e-13,0.0,0.9852586570768295,0.3870948380886064,0.6021396480057757
1653,2021-11-09,android,0.20192926045016077,0.09084115510694998,0.21371365648095209,0.08233712797519163,0.0,0.0,6.320499679191016e-13,0.32255379232776865,0.6124061128056324,0.0,0.5033736033736576,0.45683853563868676
755,2021-11-10,android,0.2,0.07263637006815556,0.21378989051945027,0.07250372528224887,0.0,0.0,0.05544714177595356,0.32255379232776865,0.6122624108278719,0.0,0.5033736033736576,0.43380615299858694
760,2021-11-10,ios,0.3369774919614148,0.0,0.02405183914617877,0.15948235357291485,0.0,0.007652399481193256,0.32115765514682526,0.05631068670263356,0.0,0.9853414770766086,0.3679098240579509,0.6021396480057757
740,2021-11-11,android,0.21864951768488747,0.05468657877980332,0.20465451157275058,0.07155226805922862,0.0,0.0,0.15645833305922885,0.32255379232776865,0.6121187088501113,0.0,0.5033736033736576,0.41038916081987087
750,2021-11-11,ios,0.31704180064308685,0.0,0.02431865828092243,0.1601753903156086,0.0,0.009424989191526158,0.32115765514682526,0.13329150735542125,0.0,0.9854242970763877,0.3481292706535949,0.6021396480057757
1625,2021-11-12,android,0.2745980707395499,0.07648928141876754,0.205637083624505,0.06439032903303754,0.0,0.0,0.49137756039183983,0.32255379232776865,0.6119750068723507,0.0,0.5033736033736576,0.3867498449927916
1627,2021-11-12,ios,0.4334405144694534,0.0,0.02371725642165894,0.14374723120913935,0.0,0.011673151750972763,0.32115765514682526,0.5215972773228135,0.0,0.9855071170761668,0.3280485271635336,0.6021396480057757
630,2021-11-13,android,0.4032154340836013,0.15379660637219064,0.206433305804375,0.07906659864950129,0.0,0.0,0.9999999999998797,0.32255379232776865,0.6118313048945903,0.0,0.5033736033736576,0.3630531317562821
621,2021-11-13,ios,0.6752411575562701,0.0,0.02186646337589734,0.17620249426105167,0.0,0.015348032857760485,0.32115765514682526,0.9999999999999629,0.0,0.9855899370759459,0.30796640974491396,0.6021396480057757
1633,2021-11-14,android,0.25016077170418005,0.2146929462538028,0.22872752684073439,0.08498845498113866,0.0,0.0,0.5205442286194565,0.32255379232776865,0.6116876029168297,0.0,0.5033736033736576,0.33946548535149296
1630,2021-11-14,ios,0.4887459807073955,0.0,0.019325328759291025,0.20564732652266718,0.0,0.013316039775183745,0.32115765514682526,0.5136646421831408,0.0,0.985672757075725,0.28817809515616877,0.6021396480057757
744,2021-11-15,ios,0.2823151125401929,0.0,0.02026978379179637,0.1736753433300667,0.0,0.006701253782965846,0.32115765514682526,0.03301243273165122,0.0,0.9857555770755041,0.26896833392636027,0.6021396480057757
747,2021-11-15,android,0.17942122186495177,0.13073220055184775,0.2422887152446901,0.06677820139345693,0.0,0.0,0.024276322182768595,0.32255379232776865,0.6115439009390691,0.0,0.5033736033736576,0.3161539813620318
706,2021-11-16,android,0.20192926045016077,0.0903326415583803,0.22978209770662603,0.0683522170463546,0.0,0.0,8.428258091441876e-13,0.32255379232776865,0.6114001989613086,0.0,0.5033736033736576,0.2932855426678807
739,2021-11-16,ios,0.28874598070739554,0.0,0.12118670986595516,0.17330784927038165,0.0,0.09057501080847385,0.32115765514682526,7.259748358023899e-13,0.0,0.9858383970752832,0.2506051658515479,0.6021396480057757
748,2021-11-17,android,0.17684887459807075,0.07896404735513997,0.20047434512843318,0.06687385053227907,0.0,0.0,0.05544714177550725,0.32255379232776865,0.611256496983548,0.0,0.5033736033736576,0.2710263141178111
724,2021-11-17,ios,0.29517684887459805,0.0,0.11678631175486522,0.15863157965391791,0.0,0.08140942498919153,0.32115765514682526,0.056310686702225665,0.0,0.9859212170750621,0.23333430022472268,0.6021396480057757
1639,2021-11-18,ios,0.34019292604501605,0.0,0.10613472248692375,0.14851626370970988,0.0,0.08741893644617381,0.32115765514682526,0.13329150735586304,0.0,0.9860040370232198,0.21737429817985565,0.6021396480057757
1610,2021-11-18,android,0.21736334405144694,0.08666250029479046,0.1792685767528535,0.06632848263548617,0.0,0.0,0.15645833305964582,0.32255379232776865,0.6111127949555516,0.0,0.5033736033736576,0.2495411424087149
629,2021-11-19,android,0.25530546623794215,0.11446124094993279,0.17675285348241324,0.062334711575895076,0.0,0.0,0.4913775603923207,0.32255379232776865,0.6109690929275551,0.0,0.5033736033736576,0.22899311966007801
589,2021-11-19,ios,0.4315112540192926,0.0,0.10522414924930648,0.12724691573478675,0.0,0.10242109814094251,0.32115765514682526,0.5215972773233439,0.0,0.9860868569713777,0.20291266582865836,0.6021396480057757
536,2021-11-20,ios,0.6405144694533762,0.0,0.11568091819664147,0.16314722583936314,0.0,0.13186338089061825,0.32115765514682526,0.9999999999999594,0.0,0.9861696769195354,0.19010293548619878,0.6021396480057757
545,2021-11-20,android,0.33954983922829585,0.16118405537344058,0.2078902229845626,0.07052026419298976,0.0,0.0,0.9999999999998748,0.32255379232776865,0.6108253908995586,0.0,0.5033736033736576,0.20954314317938333
1634,2021-11-21,android,0.25466237942122183,0.22879572200080184,0.22513182135823645,0.07581284987448147,0.0,0.0,0.520544228618744,0.32255379232776865,0.6106816888715622,0.0,0.5033736033736576,0.19134944021881084
1620,2021-11-21,ios,0.4540192926045016,0.0,0.1249475890985325,0.19102643272341624,0.0,0.13735408560311285,0.32115765514682526,0.5136646421825088,0.0,0.9862524968676929,0.17906277925656705,0.6021396480057757
758,2021-11-22,android,0.16977491961414792,0.16135503384194516,0.19880143150583404,0.06665905948369602,0.0,0.0,0.024276322182851306,0.32255379232776865,0.6105379868435655,0.0,0.5033736033736576,0.17456700536494535
732,2021-11-22,ios,0.2585209003215434,0.0,0.1240624272070813,0.16399128753809186,0.0,0.12736705577172505,0.32115765514682526,0.033012432731669095,0.0,0.9863353168158507,0.1698731656803027,0.6021396480057757
759,2021-11-23,android,0.17234726688102894,0.12328137160106596,0.19295682188763952,0.06258977594608744,0.0,0.0,1.053490628066811e-12,0.32255379232776865,0.6103942848155691,0.0,0.5033736033736576,0.1593468997009987
709,2021-11-23,ios,0.27781350482315115,0.0,0.11680748787667027,0.15083030164717887,0.0,0.1337224383916991,0.32115765514682526,9.076073226310655e-13,0.0,0.9864181367640085,0.16257853711275494,0.6021396480057757
719,2021-11-24,android,0.18456591639871384,0.0803245053416032,0.19889460644177626,0.059721979836490316,0.0,0.0,0.055447141775768316,0.32255379232776865,0.6102505827875726,0.0,0.5033736033736576,0.14583536507561257
765,2021-11-24,ios,0.31254019292604507,0.0,0.12305020858479979,0.13075237276986482,0.0,0.13852140077821012,0.32115765514682526,0.05631068670244144,0.0,0.9865009567121661,0.15718795406293584,0.6021396480057757
1578,2021-11-25,android,0.20514469453376205,0.09452898379831616,0.18259746310060776,0.05331013142527285,0.0,0.0,0.1564583330596102,0.32255379232776865,0.6101068807595761,0.0,0.5033736033736576,0.13417271364101274
1585,2021-11-25,ios,0.3048231511254019,0.0,0.10984901425152997,0.12295612892832691,0.0,0.14729788153912668,0.32115765514682526,0.13329150735584186,0.0,0.9865837766603238,0.153677123869629,0.6021396480057757
1413,2021-11-26,android,0.262379421221865,0.11429910619531637,0.16934544607500582,0.04517659851525688,0.0,0.0,0.4913775603903292,0.32255379232776865,0.6099631787315796,0.0,0.5033736033736576,0.12449196210755353
1392,2021-11-26,ios,0.4604501607717042,0.0,0.09782097706626008,0.10419379522358406,0.0,0.14102896670990056,0.32115765514682526,0.5215972773212959,0.0,0.9866665966084815,0.15199120570230235,0.6021396480057757
573,2021-11-27,android,0.34019292604501605,0.21231103931325615,0.1793532812400737,0.05321448228645071,0.0,0.0,0.9999999999998694,0.32255379232776865,0.6098194767035832,0.0,0.5033736033736576,0.11691719164682307
531,2021-11-27,ios,0.6173633440514469,0.0,0.1131186074582301,0.13146051200816206,0.0,0.15931690445309124,0.32115765514682526,0.9999999999999556,0.0,0.9867494165566394,0.1520482627305515,0.6021396480057757
664,2021-11-28,ios,0.4501607717041801,0.0,0.1276454270164962,0.15864164798432026,0.0,0.15525291828793775,0.32115765514682526,0.5136646421822377,0.0,0.9868322365047969,0.15374321600778168,0.6021396480057757
689,2021-11-28,android,0.270096463022508,0.20485726245784497,0.19929695275607226,0.06194372474527124,0.0,0.0,0.5205442286186038,0.32255379232776865,0.6096757746755866,0.0,0.5033736033736576,0.1115616276967154
1621,2021-11-29,android,0.19356913183279742,0.12738927670212014,0.18689621582703345,0.054697882965727404,0.0,0.0,0.02427632218216036,0.32255379232776865,0.60953207264759,0.0,0.5033736033736576,0.1085254486434083
1581,2021-11-29,ios,0.3041800643086817,0.0,0.12308409037968787,0.13046710340846546,0.0,0.1442282749675746,0.32115765514682526,0.03301243273111992,0.0,0.9869150564529547,0.1569521436231926,0.6021396480057757
1583,2021-11-30,android,0.19485530546623794,0.11054200174515955,0.19663299663299663,0.05696996952651998,0.0,0.0,8.532063944244328e-13,0.32255379232776865,0.6093883706195937,0.0,0.5033736033736576,0.10789334797153716
1605,2021-11-30,ios,0.33504823151125407,0.0,0.1293310463121784,0.14121504611295324,0.0,0.14474708171206227,0.32115765514682526,7.58726415028832e-13,0.0,0.9869978764011125,0.1615367632543867,0.6021396480057757
676,2021-12-01,android,0.21093247588424438,0.13073072659953305,0.198386379518455,0.061116443597213084,0.0,0.0,0.05544714177538873,0.32255379232776865,0.6092446685915971,0.0,0.5033736033736576,0.10973189042108072
642,2021-12-01,ios,0.3363344051446946,0.0,0.1411219109332317,0.14624249909385026,0.0,0.05801988759187203,0.32115765514682526,0.056310686702171764,0.0,0.98708069634927,0.1673489364851108,0.6021396480057757
702,2021-12-02,android,0.21479099678456592,0.13370074051364292,0.20633166041971074,0.05863124404290451,0.0,0.0,0.15645833305957452,0.32255379232776865,0.6091009665636006,0.0,0.5033736033736576,0.11408671838043227
666,2021-12-02,ios,0.3440514469453376,0.0,0.144861614044004,0.13736223167899478,0.0,0.010203199308257674,0.32115765514682526,0.13329150735582068,0.0,0.9871635162974278,0.1742350390363655,0.6021396480057757
1411,2021-12-03,android,0.2578778135048232,0.14470526849515364,0.19840332041589903,0.06081774979527728,0.0,0.0,0.49137756039081004,0.32255379232776865,0.6089572645356042,0.0,0.5033736033736576,0.12097967956230593
1425,2021-12-03,ios,0.4790996784565916,0.0,0.1405205090739682,0.13158133197299002,0.0,0.014007782101167316,0.32115765514682526,0.5215972773218264,0.0,0.9872463362455856,0.18204005210138813,0.6021396480057757
1228,2021-12-04,ios,0.5620578778135048,0.0,0.136416576668149,0.17077566417419554,0.0,0.020709035884133163,0.32115765514682526,0.999999999999952,0.0,0.9873291561937433,0.19061124582092304,0.6021396480057757
1251,2021-12-04,android,0.32347266881028935,0.2262678937811004,0.1934396374647947,0.06916942986401042,0.0,0.0,0.9999999999998642,0.32255379232776865,0.6088135625076077,0.0,0.5033736033736576,0.1304059603521659
616,2021-12-05,ios,0.4610932475884244,0.0,0.1407237998432967,0.19167751808943362,0.0,0.017207090358841333,0.32115765514682526,0.5136646421816056,0.0,0.9874119761419009,0.199801345967141,0.6021396480057757
627,2021-12-05,android,0.2643086816720257,0.22980537933636772,0.20568367109247612,0.07360788551637111,0.0,0.0,0.5205442286178914,0.32255379232776865,0.6086698604796111,0.0,0.5033736033736576,0.14233132050863928
656,2021-12-06,ios,0.28874598070739554,0.0,0.14409080321030007,0.16118222335584165,0.0,0.009727626459143969,0.32115765514682526,0.03301243273113774,0.0,0.9874947960900586,0.20947109837130956,0.6021396480057757
675,2021-12-06,android,0.1987138263665595,0.18278335259297693,0.19797979797979798,0.06446416345598797,0.0,0.0,0.02427632218224307,0.32255379232776865,0.6085261584516146,0.0,0.5033736033736576,0.15668953359074128
640,2021-12-07,android,0.16913183279742766,0.13248472985401977,0.1980687376913792,0.06241861432924783,0.0,0.0,4.1866510258614653e-13,0.32255379232776865,0.6083824564236182,0.0,0.5033736033736576,0.17338014313092265
674,2021-12-07,ios,0.2881028938906752,0.0,0.14017745590072633,0.13526969701037708,0.0,0.00933852140077821,0.32115765514682526,3.5477176751896877e-13,0.0,0.9875776160382165,0.2194911716781765,0.6021396480057757
459,2021-12-08,ios,0.2861736334405145,0.0,0.13521800817398302,0.1153881005759085,0.0,0.009814094249891915,0.32115765514682526,0.05631068670238748,0.0,0.987660435986374,0.22974336669484557,0.6021396480057757
467,2021-12-08,android,0.20514469453376205,0.11565072046789143,0.21588209135378947,0.05761602072733619,0.0,0.0,0.0554471417756498,0.32255379232776865,0.6082387543956217,0.0,0.5033736033736576,0.19226664676772742
678,2021-12-09,ios,0.3209003215434084,0.0,0.12171611291108148,0.10724114322535608,0.0,0.011673151750972763,0.32115765514682526,0.13329150735626255,0.0,0.9877432559345319,0.24012112894150378,0.6021396480057757
677,2021-12-09,android,0.1954983922829582,0.09960527557012476,0.20547614509878662,0.029748560228752465,0.0,0.0,0.15645833305999154,0.32255379232776865,0.6080950523676252,0.0,0.5033736033736576,0.21317521901924463
436,2021-12-10,ios,0.3993569131832797,0.0,0.13177053554412047,0.10773449141507027,0.0,0.010592304366623433,0.32115765514682526,0.521597277322146,0.0,0.9878260758826896,0.25052938900134325,0.6021396480057757
426,2021-12-10,android,0.21929260450160773,0.0927882461146617,0.21268026173686552,0.009417245036313112,0.0,0.0,0.49137756039118274,0.32255379232776865,0.6079513503396288,0.0,0.5033736033736576,0.23589407794000894
1378,2021-12-11,android,0.2752411575562701,0.13182292526472184,0.1891747665332571,0.016183163066679197,0.0,0.0,0.9999999999997261,0.32255379232776865,0.6078076483116323,0.0,0.5033736033736576,0.2601735915038469
1376,2021-12-11,ios,0.5086816720257235,0.0,0.1254304046756877,0.12978413499617403,0.0,0.014267185473411156,0.32115765514682526,0.9999999999999161,0.0,0.9879088958308473,0.26088378192107475,0.6021396480057757
635,2021-12-12,android,0.21736334405144694,0.20665106242482845,0.19823814666581963,0.04047133210723443,0.0,0.0,0.5205442286201717,0.32255379232776865,0.6076639462836357,0.0,0.5033736033736576,0.2857272062718936
626,2021-12-12,ios,0.4160771704180064,0.0,0.13945323253499356,0.17095521606637043,0.0,0.016039775183744057,0.32115765514682526,0.5136646421838674,0.0,0.987991715779005,0.2711093213026602,0.6021396480057757
649,2021-12-13,ios,0.24115755627009647,0.0,0.13840713211782393,0.15280705051616975,0.0,0.007522697795071336,0.32115765514682526,0.033012432731155616,0.0,0.9880745357271626,0.28113862498768305,0.6021396480057757
659,2021-12-13,android,0.16784565916398714,0.12669651911421362,0.20686529868919806,0.01641809077606691,0.0,0.0,0.024276322182325893,0.32255379232776865,0.6075202442556392,0.0,0.5033736033736576,0.3122332639340447
685,2021-12-14,ios,0.2688102893890675,0.0,0.11667196069711794,0.1864218496194171,0.0,0.008041504539559015,0.32115765514682526,2.0589085991673528e-13,0.0,0.9881573556753204,0.290909806635233,0.6021396480057757
647,2021-12-14,android,0.1684887459807074,0.07328343513430653,0.20279101285390594,0.014666201286061404,0.0,0.0,2.1843638009499955e-13,0.32255379232776865,0.6073765422276428,0.0,0.5033736033736576,0.3393377509924271
578,2021-12-15,ios,0.26752411575562707,0.0,0.1230120915655507,0.11648554858976252,0.0,0.009814094249891915,0.32115765514682526,0.056310686702291335,0.0,0.9882401756234781,0.30036416041468383,0.6021396480057757
620,2021-12-15,android,0.17813504823151124,0.06251768742777634,0.22266268555576732,0.023425648736088923,0.0,0.0,0.05544714177555715,0.32255379232776865,0.6072328401996463,0.0,0.5033736033736576,0.3666580036334513
1463,2021-12-16,ios,0.30096463022508035,0.0,0.13655633907206235,0.11539481279617672,0.0,0.008560311284046693,0.32115765514682526,0.13329150735624135,0.0,0.9883229955716359,0.3094437740197551,0.6021396480057757
1449,2021-12-16,android,0.18842443729903538,0.05977466217012947,0.21934226965673506,0.016537232685827817,0.0,0.0,0.15645833305995588,0.32255379232776865,0.6070891381716497,0.0,0.5033736033736576,0.39378736427525657
1264,2021-12-17,android,0.222508038585209,0.07841721104638823,0.21566185968701693,0.012142406465210562,0.0,0.0,0.4913775603916637,0.32255379232776865,0.606945436171757,0.0,0.5033736033736576,0.42030075904755626
1262,2021-12-17,ios,0.35755627009646307,0.0,0.12070389428879995,0.12516948356177257,0.0,0.012235192390834414,0.32115765514682526,0.5215972773226765,0.0,0.9884058154810182,0.3180892079790591,0.6021396480057757
1313,2021-12-18,android,0.2578778135048232,0.16046329269155485,0.2309425491815429,0.01929259910593226,0.0,0.0,0.9999999999997209,0.32255379232776865,0.6068017341718644,0.0,0.5033736033736576,0.4457611372975089
1258,2021-12-18,ios,0.46302250803858525,0.0,0.12883976028630117,0.15028157764025185,0.0,0.014396887159533075,0.32115765514682526,0.9999999999999125,0.0,0.9884886353904007,0.32623737667517305,0.6021396480057757
1452,2021-12-19,ios,0.39035369774919615,0.0,0.14367998644728205,0.1388959740102831,0.0,0.013488975356679637,0.32115765514682526,0.5136646421832354,0.0,0.9885714552997832,0.3338197586728987,0.6021396480057757
1487,2021-12-19,android,0.21479099678456592,0.2201907883876141,0.24248777078965758,0.02973010162301486,0.0,0.0,0.5205442286194593,0.32255379232776865,0.6066580321719717,0.0,0.5033736033736576,0.46972668593012756
641,2021-12-20,android,0.17363344051446947,0.17629648845600548,0.2327086377400843,0.006108120444080493,0.0,0.0,0.024276322181634835,0.32255379232776865,0.6065143301720789,0.0,0.5033736033736576,0.4917587038193282
688,2021-12-20,ios,0.3028938906752412,0.0,0.15558096690172163,0.10982702608368797,0.0,0.00933852140077821,0.32115765514682526,0.033012432730606445,0.0,0.9886542752091655,0.34076105114393707,0.6021396480057757
596,2021-12-21,ios,0.29389067524115753,0.0,0.15303559706075429,0.04591829885489522,0.0,0.010808473843493299,0.32115765514682526,7.177036742689324e-13,0.0,0.9887370951185479,0.34697836579930724,0.6021396480057757
585,2021-12-21,android,0.16977491961414792,0.1259787043369573,0.22125235584355082,0.07872763152595616,0.0,0.0,8.401612738850872e-13,0.32255379232776865,0.6063706281721863,0.0,0.5033736033736576,0.5114299955351034
1510,2021-12-22,ios,0.28938906752411575,0.0,0.1643817631239015,0.023224282128042315,0.0,0.00959792477302205,0.32115765514682526,0.0563106867021953,0.0,0.9888199150279304,0.35238104238129353,0.6021396480057757
1508,2021-12-22,android,0.18006430868167203,0.09363134683866708,0.2228532706520128,0.1095266542266851,0.0,0.0,0.055447141775464504,0.32255379232776865,0.6062269261722937,0.0,0.5033736033736576,0.5283336200571306
571,2021-12-23,ios,0.3273311897106109,0.0,0.17051436799864472,0.017676632076358216,0.0,0.011154345006485085,0.32115765514682526,0.13329150735558357,0.0,0.9889027349373128,0.35687113116045877,0.6021396480057757
544,2021-12-23,android,0.16334405144694533,0.11446566280687688,0.2184274611947568,0.11149333476527365,0.0,0.0,0.15645833305938023,0.32255379232776865,0.6060832241724009,0.0,0.5033736033736576,0.5420918098034815
1446,2021-12-24,android,0.22958199356913184,0.1547871023276655,0.02623297969209919,0.10427266381173564,0.0,0.0,0.49137756039214453,0.32255379232776865,0.6059395221725082,0.0,0.5033736033736576,0.5523648589360526
1408,2021-12-24,ios,0.37813504823151123,0.0,0.1734027910128539,0.02744459062168584,0.0,0.03458711629917856,0.32115765514682526,0.5215972773232068,0.0,0.9889855548466953,0.36034456886707433,0.6021396480057757
1457,2021-12-25,android,0.25594855305466235,0.16166751173266042,0.0032695932067001252,0.1162623672658442,0.0,0.0,0.9999999999998447,0.32255379232776865,0.6057958201726156,0.0,0.5033736033736576,0.5588597681753018
1462,2021-12-25,ios,0.3755627009646302,0.0,0.21286661160874998,0.02925017787383711,0.0,0.017639429312581063,0.32115765514682526,0.9999999999999505,0.0,0.9890683747560778,0.3626930440046541,0.6021396480057757
1554,2021-12-26,ios,0.3427652733118971,0.0,0.19407492111894628,0.031116175108402356,0.0,0.01595330739299611,0.32115765514682526,0.5136646421827837,0.0,0.9891511946654602,0.3638065185322318,0.6021396480057757
1540,2021-12-26,android,0.18456591639871384,0.18291895620592882,0.004074285835292125,0.11078855163711052,0.0,0.0,0.5205442286190329,0.32255379232776865,0.6056521181727229,0.0,0.5033736033736576,0.5613384268105236
697,2021-12-27,android,0.17491961414790996,0.2011384807678702,0.00395993477754484,0.08967358472835645,0.0,0.0,0.024276322181717547,0.32255379232776865,0.6055084161728301,0.0,0.5033736033736576,0.5596251116549262
691,2021-12-27,ios,0.35176848874598077,0.0,0.17382207822459395,0.15670517243693868,0.0,0.041072200605274535,0.32115765514682526,0.03301243273062432,0.0,0.9892340145748427,0.3635763444856279,0.6021396480057757
613,2021-12-28,android,0.20192926045016077,0.12376040610334176,0.0033077102259492196,0.08263078761192627,0.0,0.0,4.0545344859310717e-13,0.32255379232776865,0.6053647141729375,0.0,0.5033736033736576,0.5536130876407143
583,2021-12-28,ios,0.3536977491961415,0.0,0.16309001969379328,0.16588245559866294,0.0,0.019974059662775618,0.32115765514682526,3.13693515607838e-13,0.0,0.989316834484225,0.3618988872513731,0.6021396480057757
1529,2021-12-29,android,0.2180064308681672,0.08473751857179918,0.0036677042966351144,0.08825059403149374,0.0,0.0,0.05544714177537191,0.32255379232776865,0.6052210121730448,0.0,0.5033736033736576,0.5432701056932419
1523,2021-12-29,ios,0.36784565916398715,0.0,0.16234038498189443,0.1838141520452135,0.0,0.03082576740164289,0.32115765514682526,0.05631068670209932,0.0,0.9893996543936074,0.3586795428767223,0.6021396480057757
594,2021-12-30,ios,0.4090032154340836,0.0,0.17728649175190056,0.2053956182626089,0.0,0.038478166882836146,0.32115765514682526,0.13329150735556244,0.0,0.9894824743029899,0.3538370159027009,0.6021396480057757
634,2021-12-30,android,0.22508038585209003,0.13533682758295404,0.003671939520996125,0.09107643876441449,0.0,0.0,0.15645833305934453,0.32255379232776865,0.6050773101731521,0.0,0.5033736033736576,0.5286426104213636
1217,2021-12-31,android,0.3916398713826367,0.2125763507299012,0.003455943078584588,0.09634385361990039,0.0,0.0,0.49137756039251723,0.32255379232776865,0.6049336081732594,0.0,0.5033736033736576,0.5098584927900133
1196,2021-12-31,ios,0.8289389067524116,0.0,0.2412510852762425,0.21069995032957,0.0,0.07821011673151751,0.32115765514682526,0.5215972773235267,0.0,0.9895652942123722,0.34730770753299905,0.6021396480057757
484,2022-01-01,ios,0.9266881028938907,0.0,0.3888444190330983,0.2403360808688298,0.0,0.0767833981841764,0.32115765514682526,0.9999999999999052,0.0,0.9896481141217547,0.33905005216956663,0.6021396480057757
